dataset,experiment,model,backbone,probe,probe_layer,excel_layer,selected_slot,layer_label,config_status,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,feature_view,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,best_trial,n_trials,config_id,config_source,evidence_path,notes,has_lr,has_optuna_winner,has_config_json,config_availability
MVP,ltx,LTX-Video,LTX-13B,Linear,37,37,37,noise_0.1_block_12,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_37,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_12_22639274.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,38,38,38,noise_0.1_block_24,VERIFIED_FULL,0.0011740085777673,0.000219490200784,64.0,,2000.0,True,5.0,pooled,,,,,,,14.0,20.0,mvp__ltx_video__linear__slot_38,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_24_22639276.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,39,39,39,noise_0.1_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_39,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,40,40,40,noise_0.1_block_48,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_40,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,1,1,1,noise_1.0_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,2,2,2,noise_1.0_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,3,3,3,noise_1.0_block_36,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,4,4,4,noise_1.0_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,5,5,5,noise_0.9_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,6,6,6,noise_0.9_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,7,7,7,noise_0.9_block_36,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,8,8,8,noise_0.9_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,9,9,9,noise_0.8_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,10,10,10,noise_0.8_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,11,11,11,noise_0.8_block_36,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,12,12,12,noise_0.8_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,13,13,13,noise_0.7_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,14,14,14,noise_0.7_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,15,15,15,noise_0.7_block_36,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,16,16,16,noise_0.7_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,17,17,17,noise_0.6_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,18,18,18,noise_0.6_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,19,19,19,noise_0.6_block_36,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,20,20,20,noise_0.6_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,21,21,21,noise_0.5_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,22,22,22,noise_0.5_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,23,23,23,noise_0.5_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_23,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_36_22641235.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,24,24,24,noise_0.5_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,25,25,25,noise_0.4_block_12,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_25,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_12_22641233.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,26,26,26,noise_0.4_block_24,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_26,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_24_22641234.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,27,27,27,noise_0.4_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_27,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_36_22641235.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,28,28,28,noise_0.4_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,29,29,29,noise_0.3_block_12,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_29,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_12_22641233.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,30,30,30,noise_0.3_block_24,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_30,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_24_22641234.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,31,31,31,noise_0.3_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_31,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_36_22641235.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,32,32,32,noise_0.3_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,33,33,33,noise_0.2_block_12,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_33,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_12_22641233.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,34,34,34,noise_0.2_block_24,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_34,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_24_22641234.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,35,35,35,noise_0.2_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_35,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_36_22641235.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,36,36,36,noise_0.2_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,MLP,37,37,37,noise_0.1_block_12,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_37,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_12_22641233.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,38,38,38,noise_0.1_block_24,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_38,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_24_22641234.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,39,39,39,noise_0.1_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,mvp__ltx_video__mlp__slot_39,recovered_best_configs.json,output/training/mvp/mlp/mvp_ltx_mlp_layer_36_22641235.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,MLP,40,40,40,noise_0.1_block_48,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-2B,Attentive,17,17,17,17,VERIFIED_FULL,1e-5,0.01,1,1,30,true,5,tokens,,,16,1,2,0.2,,,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_17,local train_eval_summary.json,artifacts/probes/mvp/mvp_probe_temporal_attn_ltx_video_ltx_2b_0_9_8_distilled_lr_matrix/train_eval_summary.json,Recovered from local MVP LTX-2B attentive LR-matrix artifact; layers corrected to top-4 MVP LTX-2B MLP test-primary layers.,True,False,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Attentive,21,21,21,21,VERIFIED_FULL,1e-5,0.01,1,1,30,true,5,tokens,,,16,1,2,0.2,,,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_21,local train_eval_summary.json,artifacts/probes/mvp/mvp_probe_temporal_attn_ltx_video_ltx_2b_0_9_8_distilled_lr_matrix/train_eval_summary.json,Recovered from local MVP LTX-2B attentive LR-matrix artifact; layers corrected to top-4 MVP LTX-2B MLP test-primary layers.,True,False,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Attentive,29,29,29,29,VERIFIED_FULL,1e-5,0.01,1,1,30,true,5,tokens,,,16,1,2,0.2,,,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_29,local train_eval_summary.json,artifacts/probes/mvp/mvp_probe_temporal_attn_ltx_video_ltx_2b_0_9_8_distilled_lr_matrix/train_eval_summary.json,Recovered from local MVP LTX-2B attentive LR-matrix artifact; layers corrected to top-4 MVP LTX-2B MLP test-primary layers.,True,False,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Attentive,38,38,38,38,VERIFIED_FULL,1e-5,0.01,1,1,30,true,5,tokens,,,16,1,2,0.2,,,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_38,local train_eval_summary.json,artifacts/probes/mvp/mvp_probe_temporal_attn_ltx_video_ltx_2b_0_9_8_distilled_lr_matrix/train_eval_summary.json,Recovered from local MVP LTX-2B attentive LR-matrix artifact; layers corrected to top-4 MVP LTX-2B MLP test-primary layers.,True,False,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,1,1,1,noise_1.0_block_7,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_1,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_1.0_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,2,2,2,noise_1.0_block_14,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_2,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_1.0_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,3,3,3,noise_1.0_block_21,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_3,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_1.0_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,4,4,4,noise_1.0_block_28,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_4,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_1.0_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,5,5,5,noise_0.9_block_7,VERIFIED_FULL,0.0069324321736738,7.282431692574398e-05,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,12.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_5,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.9_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,6,6,6,noise_0.9_block_14,VERIFIED_FULL,0.0021464035477145,0.0039552323360892,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,10.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_6,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.9_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,7,7,7,noise_0.9_block_21,VERIFIED_FULL,0.000955038969613,0.0006287181301801,32.0,1024.0,1000.0,False,5.0,pooled,,,,,,,14.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_7,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.9_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,8,8,8,noise_0.9_block_28,VERIFIED_FULL,0.0001465655388622,4.247116662617142e-07,32.0,1024.0,500.0,False,5.0,pooled,,,,,,,5.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_8,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.9_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,9,9,9,noise_0.8_block_7,VERIFIED_FULL,0.0093763036759052,3.0267441672616737e-05,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,16.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_9,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.8_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,10,10,10,noise_0.8_block_14,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,2.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_10,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.8_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,11,11,11,noise_0.8_block_21,VERIFIED_FULL,0.0001465655388622,4.247116662617142e-07,32.0,1024.0,500.0,False,5.0,pooled,,,,,,,5.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_11,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.8_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,12,12,12,noise_0.8_block_28,VERIFIED_FULL,0.0009028168422346,5.18966548872156e-05,64.0,1024.0,500.0,False,5.0,pooled,,,,,,,11.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_12,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.8_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,13,13,13,noise_0.7_block_7,VERIFIED_FULL,0.0078114528891886,0.0008403189858327,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,15.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_13,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.7_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,14,14,14,noise_0.7_block_14,VERIFIED_FULL,0.0012692243971395,3.780057533411267e-05,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,13.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_14,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.7_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,15,15,15,noise_0.7_block_21,VERIFIED_FULL,0.0002301076123079,2.888507758626832e-07,32.0,1024.0,500.0,False,5.0,pooled,,,,,,,16.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_15,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.7_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,16,16,16,noise_0.7_block_28,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_16,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.7_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,17,17,17,noise_0.6_block_7,VERIFIED_FULL,0.007804961511044,7.282431692574398e-05,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,12.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_17,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.6_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,18,18,18,noise_0.6_block_14,VERIFIED_FULL,0.0080265139276372,6.250382842137843e-06,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,19.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.6_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-2B,Linear,19,19,19,noise_0.6_block_21,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,2.0,20.0,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_19,local optuna_summary.json,different_backbone_ablation/ltx_2b/mvp/linear/mvp_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T184247Z/layer_noise_0.6_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
